Asset 1,Asset 2,Asset 3,Asset 4,Asset 5,weights_tuple,distance_l1,annualized_return,annualized_volatility,sharpe_zero_rf,required_annual_return,full_history_terminal_wealth,full_history_max_drawdown_pct_peak,full_history_max_drawdown_pct_initial,monthly_var_99_empirical,meets_return_goal_average,rolling_windows,rolling_mean_terminal_wealth,rolling_median_terminal_wealth,rolling_worst_terminal_wealth,rolling_best_terminal_wealth,rolling_target_hit_rate,rolling_drawdown_safe_rate,rolling_worst_drawdown_pct_initial,rolling_best_drawdown_pct_initial,meets_target_goal_99pct,meets_drawdown_goal_99pct,meets_all_goals_99pct
0.32,0.12,0.04,0.18,0.34,"(0.32, 0.12, 0.04, 0.18, 0.34)",0.16000000000000006,0.05475962915758337,0.04723186631671956,1.159378898779595,0.0601580065221875,27443388.632883754,-0.10864781054339157,-0.14086932583004444,0.03468190764224557,0.0,61.0,23107332.970621508,23376025.095782097,20456265.156414516,24610786.352870725,0.6885245901639344,1.0,-0.1417631005418342,-0.07298806834537949,0.0,1.0,0.0
0.34,0.14,0.04,0.22,0.26,"(0.34, 0.14, 0.04, 0.22, 0.26)",0.16000000000000003,0.054724611761998165,0.046847784839147096,1.1681365927950773,0.0601580065221875,27441107.658391703,-0.10946402434461344,-0.14203567175815648,0.033930861489467425,0.0,61.0,23005113.90617556,23242834.23131292,20407078.54431317,24515986.038279794,0.6885245901639344,1.0,-0.14317281466884746,-0.06458407760349019,0.0,1.0,0.0
0.3,0.12,0.04,0.2,0.34,"(0.3, 0.12, 0.04, 0.2, 0.34)",0.12000000000000002,0.05468915303826627,0.0474509009888634,1.1525419306811828,0.0601580065221875,27423442.774197444,-0.10930478455732473,-0.14210928893738303,0.03492829243149461,0.0,61.0,23089712.418129027,23347810.141895525,20477259.192455314,24600447.717452712,0.6885245901639344,1.0,-0.14299532890454184,-0.07289188281987152,0.0,1.0,0.0
0.32,0.14,0.04,0.24,0.26,"(0.32, 0.14, 0.04, 0.24, 0.26)",0.12000000000000002,0.0546501056866755,0.04715053878883534,1.1590558048854356,0.0601580065221875,27420158.01534303,-0.11051391517752163,-0.14378826364758507,0.03428971729179044,0.0,61.0,22987248.964801278,23213377.717735395,20427580.209365137,24505083.111622285,0.6885245901639344,1.0,-0.14491749615104021,-0.06450766828139995,0.0,1.0,0.0
0.28,0.12,0.04,0.22,0.34,"(0.28, 0.12, 0.04, 0.22, 0.34)",0.12,0.05461744341751573,0.04769391783790713,1.1451657966774493,0.0601580065221875,27403205.216565333,-0.11035241769171789,-0.14386353562271037,0.03520008592707117,0.0,61.0,23072010.077866554,23340072.779778283,20498138.848720945,24589919.54342924,0.6885245901639344,1.0,-0.14473883395496404,-0.07279576997473443,0.0,1.0,0.0
0.34,0.12,0.04,0.18,0.32,"(0.34, 0.12, 0.04, 0.18, 0.32)",0.16000000000000006,0.05461574580370576,0.04637899844405726,1.1775964905663872,0.0601580065221875,27407829.006331135,-0.10634124029944703,-0.13768253827690127,0.034074068302270846,0.0,61.0,23090712.367594983,23331895.598167084,20492945.49360064,24579003.642115235,0.6885245901639344,1.0,-0.1385722022533218,-0.07118516515614402,0.0,1.0,0.0
0.36,0.14,0.04,0.22,0.24,"(0.36, 0.14, 0.04, 0.22, 0.24)",0.2,0.054575881316770936,0.04608708249159783,1.184190414455519,0.0601580065221875,27404345.08326867,-0.10673706604152,-0.13829825807052187,0.033115311959196286,0.0,61.0,22988062.343059137,23202159.98165726,20443109.469899036,24483545.707389493,0.6885245901639344,1.0,-0.13942245914528953,-0.06280977215692402,0.0,1.0,0.0
0.3,0.14,0.04,0.26,0.26,"(0.3, 0.14, 0.04, 0.26, 0.26)",0.1,0.054574366716480194,0.04747646424281805,1.149503603245599,0.0601580065221875,27398918.233777262,-0.11156386670524887,-0.1455486676240195,0.03464857309411347,0.0,61.0,22969302.996947937,23227733.567283172,20447966.880157284,24493991.869153276,0.6885245901639344,1.0,-0.14666956349323296,-0.0644313215117053,0.0,1.0,0.0
0.32,0.12,0.04,0.2,0.32,"(0.32, 0.12, 0.04, 0.2, 0.32)",0.12000000000000002,0.05454523987859572,0.04660266181153415,1.1704318542829626,0.0601580065221875,27387899.233761217,-0.10681935061606329,-0.13868031470042944,0.03432045309151988,0.0,61.0,23073139.734522052,23317608.967150316,20513967.89165024,24568672.789076082,0.6885245901639344,1.0,-0.1395557748729419,-0.07109298792886982,0.0,1.0,0.0
0.26,0.12,0.04,0.24,0.34,"(0.26, 0.12, 0.04, 0.24, 0.34)",0.12000000000000002,0.05454450070044237,0.04796055231106936,1.137278410529343,0.0601580065221875,27382676.64056474,-0.11140011846776643,-0.14562564433771621,0.035558941729394195,0.0,61.0,23054226.121453382,23314369.755753174,20518903.747314356,24579202.090786356,0.6885245901639344,1.0,-0.14648976493607047,-0.07269972829871583,0.0,1.0,0.0
